,type,longitude,latitude
43685,other,-46.62140805000001,-23.486162550000003
43686,parking,-46.62124493716284,-23.48571026777231
43687,other,-46.62105696305039,-23.48564871565033
43688,other,-46.61727422974917,-23.522590312673497
43689,other,-46.6176033097352,-23.523321000249812
43690,restaurant,-46.616986431867765,-23.52363958216766
43691,other,-46.61930877726615,-23.53041583728421
43692,police,-46.62835872173752,-23.53111228031222
43693,police,-46.62912141934639,-23.53074069429837
43694,parking,-46.63200781775748,-23.524356531071987
43695,other,-46.63150986836634,-23.52473932897664
43696,parking,-46.629518773853086,-23.524808496347717
43697,other,-46.63192539999999,-23.5270407
43698,other,-46.631786350000006,-23.527039850000005
43699,parking,-46.63246737815022,-23.52522947948881
43700,police,-46.62816815312647,-23.532718223712852
43701,place_of_worship,-46.629031246924704,-23.53248530065275
43702,other,-46.63768489856953,-23.52918650219465
43703,other,-46.63745061985265,-23.5284642880835
43704,other,-46.637422452106726,-23.52823171921561
43705,other,-46.63733958078822,-23.52825351705555
43706,place_of_worship,-46.63472907368704,-23.530040979360887
43707,other,-46.633890323783625,-23.5319455073668
43708,other,-46.6344129763508,-23.53184714791657
43709,other,-46.63443513304215,-23.531168687420557
43710,police,-46.6342672368606,-23.53127079540096
43711,other,-46.63620450067707,-23.527731556681086
43712,other,-46.63640302353637,-23.527765399442192
43713,other,-46.5846829,-23.50931355
43714,other,-46.64890399759315,-23.55162573595981
43715,parking_space,-46.64889086120807,-23.551674280223416
43716,other,-46.65028466496205,-23.5521077212146
43717,parking_space,-46.6545782899877,-23.554558542718933
43718,parking,-46.65648904371999,-23.55419709786577
43719,parking_space,-46.65710692160531,-23.55508494036533
43720,other,-46.65716033088193,-23.55512834374142
43721,restaurant,-46.6572362149606,-23.555165062098016
43722,parking_space,-46.68294315622621,-23.580079332096076
43723,parking_space,-46.682837972815584,-23.58024657075139
43724,other,-46.68305003296946,-23.58021193264581
43725,parking,-46.63079937881142,-23.531210852217438
43726,parking,-46.631677596724096,-23.53098749519309
43727,parking,-46.62833953923121,-23.52283567267328
43728,other,-46.62888040672176,-23.522541693263666
43729,parking,-46.62877981509448,-23.522942844227195
43730,other,-46.75642583106337,-23.619602103137037
43731,other,-46.75641156666666,-23.619854333333336
43732,other,-46.55799831327074,-23.57319418459707
43733,other,-46.55768213193395,-23.57382199636363
43734,parking,-46.55767043656468,-23.57333759459136
43735,parking,-46.55778156710829,-23.57363217207092
43736,school,-46.55804528136794,-23.574177457571835
43737,parking_space,-46.55727997101149,-23.57415034414261
43738,other,-46.561191094061016,-23.57321080035349
43739,parking_space,-46.56129166735941,-23.573106380938302
43740,parking,-46.5613521388794,-23.573251597840333
43741,other,-46.56102541425852,-23.572775114716908
43742,other,-46.560339540160086,-23.57297529976209
43743,parking,-46.56214109439429,-23.5728459557674
43744,fuel,-46.53414092778134,-23.584254296805515
43745,pharmacy,-46.53379454913717,-23.58453511462496
43746,parking,-46.53385025464252,-23.584483412580024
43747,other,-46.53366507788014,-23.58437131207427
43748,bank,-46.5349052703189,-23.58313281660935
43749,parking_space,-46.53497132988068,-23.583287485012903
43750,parking_space,-46.53502613165058,-23.583215300348485
43751,parking,-46.53491960603476,-23.58303998085163
43752,other,-46.75632236934728,-23.61817347636735
43753,other,-46.754213911086026,-23.619880507388327
43754,parking_space,-46.53376961987394,-23.584830095400857
43755,parking,-46.53412490867517,-23.585387400055648
43756,other,-46.77336246666667,-23.639208
43757,other,-46.425716622450366,-23.50701481188579
43758,other,-46.53367844999999,-23.585793700000004
43759,parking,-46.53381066598323,-23.585828291555547
43760,other,-46.53263404516584,-23.588885926678447
43761,parking,-46.53223102633764,-23.589869287897727
43762,brothel,-46.5300104054729,-23.5919401754884
43763,parking,-46.48914460148251,-23.590480587329964
43764,bank,-46.490290960564685,-23.58785060732347
43765,other,-46.48910032546578,-23.591217761069096
43766,parking_space,-46.48819343226314,-23.593783133290096
43767,other,-46.48904696202914,-23.591363816067425
43768,parking_space,-46.48912576479073,-23.59133060311792
43769,other,-46.48907762992327,-23.591282213596507
43770,restaurant,-46.48903785445527,-23.59290663788482
43771,parking_space,-46.48882962436069,-23.59290634443852
43772,parking_space,-46.48520852942182,-23.599790881579107
43773,parking,-46.48645388737128,-23.598387385661205
43774,parking_space,-46.486193262065086,-23.59848162950952
43775,other,-46.48629337832131,-23.598365486389422
43776,other,-46.4861014281031,-23.59859503151715
43777,parking_space,-46.4857606009802,-23.59832506716611
43778,other,-46.48586394563684,-23.598397975771924
43779,parking_space,-46.48597244896333,-23.59832734759843
43780,childcare,-46.4865237436177,-23.5974381829438
43781,parking_space,-46.4871691176446,-23.596498930737678
43782,pharmacy,-46.4874037735113,-23.59587147583935
43783,parking_space,-46.48843271674148,-23.593182606734995
43784,other,-46.488159798823496,-23.593143344245235
43785,parking,-46.48821568341143,-23.593340461659963
43786,other,-46.48117337207669,-23.60361808985224
43787,other,-46.48436007834167,-23.60062602404181
43788,other,-46.48503821685428,-23.60025419125295
43789,parking,-46.47896351796538,-23.60542500358162
43790,other,-46.47609929517294,-23.61070319929869
43791,parking_space,-46.47693790854088,-23.608645678843043
43792,parking_space,-46.47912403995242,-23.606279794119125
43793,pharmacy,-46.69833036887415,-23.65823910057952
43794,fuel,-46.47971321808726,-23.606227230789894
43795,other,-46.48338131213195,-23.60241659996395
43796,parking,-46.4832077354998,-23.602485674022684
43797,other,-46.47690205796324,-23.61025703830472
43798,other,-46.47805430756854,-23.608571936181264
43799,other,-46.47807664955787,-23.608538057799365
43800,other,-46.60222793203109,-23.502918560264035
43801,other,-46.59078274123382,-23.499682116587103
43802,parking,-46.68371960180718,-23.524622787407655
43803,parking_space,-46.69898821454193,-23.52482975167389
43804,other,-46.69913395087836,-23.52478202542264
43805,parking,-46.699002634749874,-23.524681645973825
43806,pharmacy,-46.69914221368164,-23.52505229164982
43807,parking_space,-46.69117106352398,-23.524869548020565
43808,bank,-46.69129602212782,-23.524707252828403
43809,bank,-46.68889304224381,-23.52468343307949
43810,school,-46.68892447305954,-23.52527227441028
43811,school,-46.70524636450895,-23.524805476438683
43812,other,-46.70404685552244,-23.5245769045847
43813,parking,-46.69968044124308,-23.52521086073603
43814,fast_food,-46.69751234408844,-23.52484115476389
43815,bank,-46.6972375572617,-23.5248431321854
43816,pharmacy,-46.69756117912191,-23.52522563782334
43817,parking,-46.69763070063242,-23.52519146204686
43818,parking,-46.6979917127392,-23.525259622159577
43819,parking,-46.69807216252215,-23.525550156253527
43820,parking,-46.69284267882391,-23.52461420383129
43821,other,-46.69293195507339,-23.524841008004685
43822,parking,-46.69256802276168,-23.52469467766493
43823,parking,-46.69224688348448,-23.52440858090513
43824,other,-46.692387887781365,-23.524868226657908
43825,parking_space,-46.69088136810801,-23.522605992859734
43826,parking_space,-46.6911529217454,-23.522862319797213
43827,other,-46.69898779410619,-23.52151481140156
43828,parking,-46.69871366722668,-23.52159366513668
43829,other,-46.69991838505694,-23.52141972870043
43830,parking_space,-46.69955534213207,-23.52119876192808
43831,parking_space,-46.68766502949805,-23.52799289286651
43832,fast_food,-46.7026672822944,-23.528225310254477
43833,other,-46.70263241362767,-23.528119392699278
43834,clinic,-46.69530044180649,-23.528972279083742
43835,other,-46.6830876157167,-23.53489820312419
43836,other,-46.701537049564536,-23.52671897181604
43837,other,-46.631521548972025,-23.65148517405501
43838,other,-46.63134161609032,-23.65153293533116
43839,other,-46.63245824775215,-23.652732106678368
43840,other,-46.6315222639113,-23.652597437301797
43841,parking_space,-46.69851440711187,-23.541089168115104
43842,parking,-46.69944304900482,-23.541188558076158
43843,parking_space,-46.712833456578,-23.53544003602053
43844,pharmacy,-46.71301852543825,-23.535528042943376
43845,parking_space,-46.71381155663037,-23.535182718848123
43846,other,-46.71357478231099,-23.534876159140875
43847,parking,-46.71359390751318,-23.53513409776513
43848,parking_space,-46.71343628262953,-23.53482679787027
43849,other,-46.70082174911267,-23.526582680505825
43850,police,-46.77017019065749,-23.684184774954723
43851,other,-46.770058233576,-23.683982264131505
43852,other,-46.6817124767701,-23.684740322212107
43853,school,-46.64570922537423,-23.47602000230716
43854,parking_space,-46.64595636996164,-23.476541648634868
43855,other,-46.645898445035776,-23.47635906247692
43856,other,-46.701095753248936,-23.527620918175312
43857,other,-46.701383333540406,-23.527754522578057
43858,other,-46.70083701490542,-23.527728431997907
43859,other,-46.70060379498418,-23.52799626412471
43860,parking,-46.70045804426278,-23.528000980762176
43861,fast_food,-46.73729056819948,-23.590305160028908
43862,childcare,-46.58560228449416,-23.492859530775743
43863,clinic,-46.72594026800153,-23.608020878357014
43864,other,-46.684285896251694,-23.497460179288897
43865,other,-46.68441653584695,-23.494601276807597
43866,other,-46.684145978951975,-23.495730405832195
43867,parking_space,-46.68424853900121,-23.495726157778257
43868,pharmacy,-46.68654791906342,-23.50136267831265
43869,other,-46.68680342939814,-23.50182511304491
43870,other,-46.685412083411,-23.489589928144422
43871,clinic,-46.685267657455626,-23.494616156900832
43872,other,-46.68732011850292,-23.500776628092005
43873,place_of_worship,-46.68580714453588,-23.500236822031045
43874,other,-46.68595463189164,-23.500242588294885
43875,other,-46.68579543070132,-23.500032536048334
43876,parking_space,-46.6859206929114,-23.50007111545448
43877,other,-46.68568084990323,-23.499726045341188
43878,childcare,-46.68445847270029,-23.49832544742772
43879,other,-46.68441126002267,-23.49794002912328
43880,school,-46.68618357256538,-23.498794473218748
43881,school,-46.68658522674695,-23.498805129464863
43882,parking_space,-46.673157506377215,-23.47953266549761
43883,fuel,-46.67294587513203,-23.479176226210782
43884,parking_space,-46.67241118229413,-23.478853256636576
43885,parking,-46.67270352084206,-23.478863658275767
43886,parking,-46.67228308273183,-23.47863266198062
43887,fast_food,-46.673323108696174,-23.480576481289027
43888,other,-46.672975996962855,-23.478778629486698
43889,parking,-46.60794278828278,-23.54450016221953
43890,other,-46.6088586383002,-23.5193567628086
43891,parking,-46.69624733774421,-23.659903032024573
43892,fuel,-46.61518395568274,-23.553153238882075
43893,parking,-46.64140210373496,-23.53634759426865
43894,parking,-46.64105058210243,-23.536326419996463
43895,bank,-46.63937324624006,-23.537164721341306
43896,parking,-46.64312700165054,-23.53487952763952
43897,other,-46.61547893486006,-23.55061173786135
43898,other,-46.613477815008274,-23.55416200628092
43899,other,-46.64607710537306,-23.53877197570545
43900,bank,-46.64618514953958,-23.53974476372007
43901,restaurant,-46.64050075344875,-23.540250128108543
43902,other,-46.64662945736129,-23.54214900041108
43903,other,-46.7152945326208,-23.541765616627863
43904,other,-46.64414954884989,-23.543100899992467
43905,other,-46.64413435843433,-23.54290675432907
43906,bank,-46.64436825025917,-23.54357198520521
43907,parking,-46.65415391346182,-23.534135199823528
43908,other,-46.65714140412143,-23.546794739404515
43909,other,-46.65722994166233,-23.532451151807887
43910,other,-46.65714832909613,-23.53307449117319
43911,other,-46.614472497230416,-23.549991353576104
43912,parking,-46.655836389712846,-23.541287910505403
43913,other,-46.65568747482943,-23.540937134612253
43914,other,-46.65564942715831,-23.54074713254724
43915,parking,-46.6615750701142,-23.492962402492875
43916,parking,-46.66122137137503,-23.494201467098787
43917,other,-46.661847880819664,-23.49710764146695
43918,school,-46.66175358735688,-23.49740284506346
43919,other,-46.56968883258269,-23.47527969139707
43920,parking,-46.59993389498718,-23.47977716577301
43921,parking_space,-46.59941403382066,-23.479222611233595
43922,parking_space,-46.59642051141206,-23.47710671436568
43923,other,-46.59487281386697,-23.47625840346867
43924,parking_space,-46.58846111829389,-23.47262246997844
43925,parking,-46.5946742743772,-23.475268216400032
43926,other,-46.59473764969646,-23.475519602404297
43927,other,-46.594736171187535,-23.47616289119719
43928,parking_space,-46.59441660010782,-23.475977285760887
43929,other,-46.59176862520215,-23.47516685420504
43930,other,-46.59146842987938,-23.47515237084605
43931,parking_space,-46.58987451041738,-23.474277884112546
43932,other,-46.58908627340544,-23.473795442812158
43933,parking,-46.58912575484085,-23.473690524078776
43934,childcare,-46.58678884118347,-23.47110434816432
43935,place_of_worship,-46.58724217694736,-23.47114928115155
43936,parking,-46.58606376984971,-23.47109316179992
43937,parking,-46.58576907896958,-23.471123686320823
43938,parking_space,-46.5855865374381,-23.470725367004107
43939,parking_space,-46.58537845185794,-23.47058044199722
43940,other,-46.664168638977806,-23.595941016094866
43941,school,-46.48943951649474,-23.613384599715538
43942,parking,-46.50141431465852,-23.61506805447483
43943,parking_space,-46.50294455308797,-23.61474601975181
43944,parking_space,-46.50387777476941,-23.613614551844027
43945,fast_food,-46.464493769527785,-23.598927059401056
43946,fast_food,-46.724616184620494,-23.586940645685864
43947,other,-46.60653139447523,-23.50442195332145
43948,other,-46.606345864563465,-23.503510862471604
43949,other,-46.60662108796574,-23.50363119646586
43950,social_facility,-46.66054455,-23.597317449999995
43951,other,-46.68575643351543,-23.491874552735077
43952,other,-46.68385159808502,-23.489299988271725
43953,parking,-46.68394349138169,-23.489196108150505
43954,school,-46.683774144227606,-23.483062628363097
43955,childcare,-46.681936937245446,-23.482553735004352
43956,other,-46.6821148,-23.483010566666668
43957,pharmacy,-46.67735246986025,-23.49458056825419
43958,other,-46.67721803091014,-23.49470385625697
43959,other,-46.67728896513061,-23.49451568959176
43960,other,-46.67748859072904,-23.494514383927843
43961,parking_space,-46.67743342921455,-23.494550417045534
43962,parking,-46.677376256478816,-23.494793726907385
43963,other,-46.6701407453389,-23.50831630595474
43964,parking_space,-46.67040133650833,-23.509439885220104
43965,fuel,-46.66745402825793,-23.503938012827756
43966,parking,-46.66824415419579,-23.50545145350061
43967,restaurant,-46.668167678010185,-23.50539011245149
43968,other,-46.66463558931508,-23.5007114642898
43969,other,-46.66328947203262,-23.49833388593896
43970,parking_space,-46.66305298838847,-23.49784011438249
43971,parking_space,-46.661089972623856,-23.495630012354937
43972,other,-46.66067601228065,-23.495487748126564
43973,other,-46.6596279788371,-23.494533627232183
43974,other,-46.65760593353046,-23.492591146670417
43975,other,-46.65682161301615,-23.49219830864891
43976,restaurant,-46.65636990783239,-23.492072001098425
43977,recycling,-46.65590452795031,-23.491695421050743
43978,other,-46.65570926602636,-23.491790135657588
43979,pharmacy,-46.65515538114754,-23.490587622584915
43980,parking_space,-46.65522129576559,-23.490577130639444
43981,fast_food,-46.654575302704814,-23.489567186754403
43982,other,-46.65467807527512,-23.48950079435367
43983,parking,-46.65454543965024,-23.48964287756316
43984,other,-46.654225267812464,-23.4892944287076
43985,parking_space,-46.654322782164456,-23.48920013795334
43986,other,-46.65152793701269,-23.48905583963412
43987,parking_space,-46.65156571540729,-23.488943418252788
43988,parking_space,-46.64796738184865,-23.488369022870977
43989,pharmacy,-46.64790790452236,-23.488396352862708
43990,parking_space,-46.642356460717146,-23.486938214865464
43991,parking_space,-46.6425781391241,-23.48694894889671
43992,pharmacy,-46.640993589331416,-23.48699814728977
43993,parking_space,-46.641060974928926,-23.48690964636826
43994,other,-46.651717271966206,-23.489138118500616
43995,parking_space,-46.65193496618356,-23.48907093364654
43996,parking_space,-46.62090495138592,-23.59471450789825
43997,other,-46.62040941551233,-23.59417503102228
43998,parking_space,-46.62063279468812,-23.59378384834012
43999,fast_food,-46.62039824254042,-23.59278069998627
44000,parking,-46.62012008034182,-23.592069989808635
44001,fast_food,-46.62009189705901,-23.59169320635959
44002,parking,-46.61998242671695,-23.59173242267361
44003,other,-46.62020457251611,-23.59164481380796
44004,police,-46.62349708615949,-23.61751304451253
44005,parking_space,-46.63868313678327,-23.486447790769628
44006,other,-46.63869186606061,-23.486128420644928
44007,parking_space,-46.63349378832324,-23.483321380132622
44008,parking,-46.63424143050491,-23.48340614548183
44009,car_wash,-46.63420817055282,-23.48327864012042
44010,childcare,-46.57491737393144,-23.494144901109024
44011,parking,-46.67141201002905,-23.507931520325997
44012,other,-46.66822855834369,-23.504242102383287
44013,clinic,-46.59930998179105,-23.53158554629531
44014,parking_space,-46.601203173528994,-23.5307967542644
44015,other,-46.57457591332759,-23.491755009351465
44016,school,-46.57279563766187,-23.49013855635946
44017,other,-46.56861667355436,-23.487341033881822
44018,other,-46.56908710189667,-23.488088495694864
44019,parking_space,-46.63330381397045,-23.48661512082023
44020,parking_space,-46.63327374912897,-23.486922065777332
44021,other,-46.63332272726517,-23.486780539401497
44022,other,-46.6333196740447,-23.48682350951042
44023,other,-46.63331541450172,-23.486881072193253
44024,pharmacy,-46.63330499296747,-23.487020845090075
44025,parking,-46.63275522078168,-23.487636402041904
44026,parking_space,-46.5905043619024,-23.57093159261345
44027,other,-46.59061018481197,-23.57083213229646
44028,dentist,-46.59059026836596,-23.57084843368278
44029,fuel,-46.73615316696274,-23.617196600202163
44030,fuel,-46.720567687888,-23.637673336650906
44031,fuel,-46.72121550759768,-23.63825745613236
44032,other,-46.66879610450825,-23.46815733275915
44033,other,-46.66940198926362,-23.467768527769483
44034,fuel,-46.66982948407448,-23.467649627010925
44035,police,-46.679155023391495,-23.463032810474424
44036,police,-46.67887814296704,-23.463377756752763
44037,police,-46.67888613926834,-23.463454075100675
44038,school,-46.67982443328052,-23.463534729152045
44039,school,-46.6796007203705,-23.46374971297345
44040,school,-46.67931778711949,-23.464076348639782
44041,other,-46.69402526987492,-23.468272547177865
44042,pharmacy,-46.68584199327543,-23.46911061371271
44043,other,-46.68584249439523,-23.46921575985925
44044,other,-46.685504069831005,-23.46931967796652
44045,childcare,-46.74393923976646,-23.480375741336328
44046,parking_space,-46.74438078563109,-23.48106302281556
44047,other,-46.6242846036107,-23.537205704236563
44048,other,-46.62540044077087,-23.53598401025559
44049,parking_space,-46.60288312097762,-23.506347996426037
44050,other,-46.602969128399735,-23.50631920941553
44051,other,-46.56676919179534,-23.505159413320044
44052,parking_space,-46.567603267422925,-23.508269140884188
44053,parking,-46.56744601452057,-23.508460328718364
44054,other,-46.567608851521015,-23.508453320085117
44055,hospital,-46.59036345339416,-23.41914703806059
44056,childcare,-46.590815652681634,-23.41938822896978
44057,parking_space,-46.64084204470551,-23.48546649122776
44058,other,-46.64124366015511,-23.484849421276262
44059,driving_school,-46.6412915620665,-23.48476006307963
44060,parking,-46.64626820078788,-23.48214475768212
44061,other,-46.64613364999999,-23.48177185
44062,parking,-46.64680098724551,-23.48225197488992
44063,other,-46.646684972717736,-23.482708513857485
44064,other,-46.6510425,-23.4787523
44065,other,-46.650172970380304,-23.4757984228278
44066,parking,-46.65036290727814,-23.47799578761865
44067,other,-46.65050767618175,-23.47793886049612
44068,school,-46.62485614536002,-23.45791129360681
44069,other,-46.625929864003936,-23.45770927560046
44070,other,-46.62635614262417,-23.457710001962774
44071,other,-46.62610739076579,-23.45776272895109
44072,other,-46.625094055391706,-23.458013304602662
44073,other,-46.65052368180279,-23.472570958559203
44074,parking,-46.737141101923406,-23.59020240981462
44075,other,-46.73724627616049,-23.59040067195569
44076,other,-46.73700774805656,-23.59030863482443
44077,parking_space,-46.73765677143596,-23.59047923922924
44078,other,-46.73783011972094,-23.59064151476257
44079,other,-46.746090488220325,-23.60561408901485
44080,other,-46.74580712330809,-23.605326842699043
44081,parking,-46.74603206664104,-23.605324311270525
44082,other,-46.75135461483512,-23.607343899671772
44083,other,-46.7500839555865,-23.607315297683492
44084,other,-46.74978686902181,-23.60725149518952
44085,parking_space,-46.7503143701126,-23.60707143728057
44086,parking_space,-46.73969393860797,-23.476581461046703
44087,fast_food,-46.73954449250376,-23.476560998569184
44088,other,-46.73956810357379,-23.47662455611218
44089,other,-46.73958954783235,-23.476684781892608
44090,parking,-46.58811699341463,-23.55071821142109
44091,pharmacy,-46.588025646338686,-23.55011717319901
44092,parking_space,-46.58812061255231,-23.550119979542732
44093,school,-46.58151487420307,-23.55621491203556
44094,school,-46.58271088578429,-23.55415716912879
44095,parking,-46.58335863125434,-23.554696431009575
44096,parking,-46.58547251118523,-23.55317793083803
44097,school,-46.58356793294512,-23.415199877024584
44098,other,-46.57697525896589,-23.415893852549328
44099,other,-46.57673390000001,-23.4160271
44100,school,-46.584668548512646,-23.417216572184323
44101,parking,-46.47379929953085,-23.546912228445358
44102,other,-46.67375661757209,-23.58867697119896
44103,restaurant,-46.674305389394185,-23.588335874747788
44104,restaurant,-46.67516260000001,-23.5866416
44105,other,-46.71726830595224,-23.76521400069196
44106,pharmacy,-46.71727355013833,-23.765423565153505
44107,fast_food,-46.71698793857991,-23.76489203881687
44108,restaurant,-46.65039612930097,-23.54453404373688
44109,parking,-46.64549476151505,-23.53461726193656
44110,post_office,-46.65035830550093,-23.537441443889616
44111,pharmacy,-46.64669431728727,-23.53530734939336
44112,parking_space,-46.65791080279917,-23.53942697696103
44113,parking_space,-46.69933484823265,-23.50184397078219
44114,parking_space,-46.63652653728704,-23.500162707871564
44115,parking,-46.630978746013135,-23.501326723788004
44116,pharmacy,-46.69097319082088,-23.55634496951375
44117,parking_space,-46.69106760325813,-23.55634388704313
44118,other,-46.69117001898316,-23.55632476249314
44119,restaurant,-46.66370067482211,-23.50567672614519
44120,fuel,-46.655095987211325,-23.502937392021263
44121,other,-46.65398923655139,-23.503284544528768
44122,childcare,-46.65587699611021,-23.49740113996137
44123,school,-46.65599018828894,-23.49698491762371
44124,other,-46.65568976807865,-23.49718026570588
44125,childcare,-46.67227510116281,-23.492513787401165
44126,other,-46.706934496037846,-23.4784314873266
44127,car_wash,-46.70690860292227,-23.47853411548044
44128,fuel,-46.70787717878158,-23.47898716327984
44129,other,-46.70823143547992,-23.4796976802334
44130,other,-46.70817323526186,-23.4795155368006
44131,other,-46.70805049941792,-23.48172997977504
44132,other,-46.70943967322765,-23.4913890261464
44133,social_facility,-46.60861992033888,-23.45378482348516
44134,other,-46.65485273016295,-23.464877121013284
44135,other,-46.59454402553153,-23.49921928417746
44136,other,-46.63769608695991,-23.48431080254992
44137,parking,-46.63756829774949,-23.48440601225741
44138,parking,-46.638106548190486,-23.485009869083097
44139,other,-46.63683440496343,-23.59280954068014
44140,parking,-46.63701569418984,-23.59336610149632
44141,fuel,-46.5324520476298,-23.58712964826461
44142,other,-46.50335570459437,-23.62151391576264
44143,fast_food,-46.588545892369474,-23.517179811635938
44144,other,-46.58857429969888,-23.517216844735543
44145,other,-46.58929313543991,-23.517534312188204
44146,other,-46.58775470222695,-23.50978178459001
44147,other,-46.587942449286366,-23.51475107191001
44148,fast_food,-46.58777275381388,-23.51486809080336
44149,bar,-46.58787057958083,-23.51480224964061
44150,other,-46.58790981308403,-23.51477619278409
44151,restaurant,-46.587864719961146,-23.51446644355502
44152,restaurant,-46.5881071755819,-23.51430725442833
44153,other,-46.58807464721861,-23.51421504458979
44154,parking_space,-46.58835630827796,-23.51445797560417
44155,other,-46.58055652777936,-23.51968579194369
44156,other,-46.58972662526326,-23.50680595839879
44157,other,-46.44702303402215,-23.63864215889745
44158,other,-46.44722421621989,-23.638435025628088
44159,other,-46.446135370481535,-23.63686395896608
44160,other,-46.44529425048294,-23.64074856641316
44161,other,-46.44540238453367,-23.640685114918806
44162,other,-46.44472385531599,-23.64113550918167
44163,recycling,-46.58084020938319,-23.519656674690378
44164,other,-46.58778775644875,-23.51644984676932
44165,restaurant,-46.58837881610839,-23.516032805644123
44166,dentist,-46.588358199147166,-23.51603573131332
44167,other,-46.58810693218228,-23.51599628064761
44168,other,-46.58815168040044,-23.51586301813442
44169,other,-46.65280154173805,-23.512188936344064
44170,university,-46.59285995673381,-23.519756803542418
44171,other,-46.59245034402859,-23.51985136353451
44172,parking,-46.593335256868194,-23.519872441416084
44173,parking,-46.65543221611012,-23.51251775139021
44174,parking,-46.59260441540755,-23.517366107228156
44175,parking,-46.58845276940188,-23.520871188789872
44176,fuel,-46.5830570369223,-23.526763719293992
44177,school,-46.58200979469825,-23.52620585163316
44178,other,-46.5832376633148,-23.532584388184624
44179,police,-46.58470012453224,-23.53516950890969
44180,parking,-46.598942853671645,-23.51009528504151
44181,childcare,-46.64297250451487,-23.50380750178781
44182,other,-46.64205626259034,-23.505088765630184
44183,school,-46.64255611763584,-23.504208354966256
44184,fuel,-46.6413065188206,-23.50440860982956
44185,parking_space,-46.64109236350421,-23.50333910282501
44186,other,-46.64098623220308,-23.504211758288413
44187,other,-46.640891259801975,-23.504012095923528
44188,other,-46.64096080316733,-23.50354094831318
44189,pharmacy,-46.639448891681326,-23.503385996458384
44190,parking_space,-46.63947947759625,-23.503429681089877
44191,other,-46.63855471542043,-23.50285309709101
44192,restaurant,-46.63969177136154,-23.503577969971595
44193,restaurant,-46.63979907934475,-23.503635350980407
44194,parking_space,-46.64009991674601,-23.503823886174413
44195,parking,-46.58298899858801,-23.478921438409
44196,school,-46.58193137118037,-23.480585754033516
44197,parking,-46.584632497005785,-23.47915250689697
44198,parking,-46.64154389350475,-23.502978186315328
44199,other,-46.57569337862126,-23.57766173210868
44200,other,-46.57791726594636,-23.57810081446621
44201,parking_space,-46.57804118077163,-23.57798240182222
44202,veterinary,-46.598810443213885,-23.50656397698005
44203,other,-46.59842320319019,-23.506356852106222
44204,other,-46.59725129894399,-23.504908727971777
44205,other,-46.597227370665685,-23.5049452907283
44206,other,-46.643519580265696,-23.50355612248302
44207,police,-46.64910752157308,-23.50049412992487
44208,police,-46.649334259030034,-23.50069511134772
44209,parking,-46.64898304398646,-23.50070982253687
44210,other,-46.64891617307679,-23.50034898752332
44211,other,-46.6479126331465,-23.500970866270148
44212,other,-46.64804664489143,-23.50094584852202
44213,other,-46.64262556767655,-23.50192062221241
44214,other,-46.73640763641422,-23.478117053103507
44215,other,-46.73687600155341,-23.477701221188955
44216,other,-46.7940219698887,-23.7243054481809
44217,fast_food,-46.74282937013699,-23.67151271786534
44218,other,-46.74313462914981,-23.671603988239585
44219,other,-46.740771334673695,-23.66976865163507
44220,other,-46.74154232695917,-23.67149233437316
44221,restaurant,-46.74054433069164,-23.67053246809602
44222,other,-46.74046045259642,-23.670474623352003
44223,other,-46.74141705783358,-23.672277350492635
44224,other,-46.73722662444872,-23.66724168211171
44225,other,-46.73021819304627,-23.664189177666117
44226,prison,-46.72994844426286,-23.66295534201614
44227,other,-46.72992389375384,-23.65933175780022
44228,other,-46.74455898876425,-23.673223628016917
44229,other,-46.743233542783024,-23.67484257082528
44230,clinic,-46.74459860270134,-23.672103295852
44231,school,-46.79314498734144,-23.72317738637003
44232,parking,-46.75511949369007,-23.675283376131567
44233,parking,-46.74732969015509,-23.674223421568502
44234,parking,-46.74767760163232,-23.674433521996107
44235,parking,-46.747360386580496,-23.67456284485946
44236,parking,-46.74720285791006,-23.67413420125072
44237,other,-46.745097329482064,-23.673036666236385
44238,other,-46.74244275543596,-23.67170583464847
44239,other,-46.73981703333333,-23.669292599999995
44240,other,-46.739205067010005,-23.66878760654912
44241,other,-46.738575334284704,-23.668547922139695
44242,other,-46.73798321973906,-23.66833060969786
44243,other,-46.733696863245456,-23.66625941534819
44244,other,-46.72240192061189,-23.665119369734796
44245,parking,-46.722507013270246,-23.66626807514856
44246,parking,-46.74139979717112,-23.67156588704682
44247,parking,-46.74188888870511,-23.671819963545435
44248,parking,-46.742021403029824,-23.67189989655528
44249,parking,-46.74283538111593,-23.6722409543573
44250,parking,-46.74411483942027,-23.67181975464146
44251,parking,-46.74371459234823,-23.67220432936228
44252,parking,-46.74201979393788,-23.67290720309374
44253,other,-46.74467690668511,-23.66820533766064
44254,school,-46.74297074975763,-23.66583969906093
44255,other,-46.74544408196069,-23.666145876785556
44256,other,-46.74513525882693,-23.665731917181425
44257,other,-46.74495769836188,-23.66584021985329
44258,other,-46.74814476177888,-23.66518764515385
44259,other,-46.750359179971525,-23.664881068595378
44260,other,-46.73944128643051,-23.66845641361989
44261,other,-46.74734191730512,-23.666740989303804
44262,school,-46.747300195688425,-23.667275727312127
44263,other,-46.74739238814976,-23.667241993310387
44264,school,-46.74182533126714,-23.66640362470919
44265,other,-46.70809657057045,-23.65178964476134
44266,other,-46.708229612623214,-23.65146846655769
